<>Date,Time,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52
1/15/2022,2:00:00,-2.81,74.31,74.59,0,0,0,0,0,0,0,0,0,0,0,0,46.56,0,46.56,0,0,1.9,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,48.92,0,21.1,21.1,55.98,No Data,0,0,0,0,0,0,0,0
1/15/2022,3:00:00,-3.13,75.05,75.31,0,0,0,0,0,0,0,0,0,0,0,0,46.55,0,46.56,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,48.79,0,20.9,20.9,56.62,No Data,0,0,0,0,0,0,0,0
1/15/2022,4:00:00,-3.47,75.4,75.63,0,0,0,0,0,0,0,0,0,0,0,0,46.49,0,46.49,0,0,1.8,0,1.9,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,48.78,0,20.6,20.6,57.6,No Data,0,0,0,0,0,0,0,0
1/15/2022,5:00:00,-4.51,75.54,75.74,0,0,0,0,0,0,0,0,0,0,0,0,46.53,0,46.53,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,48.63,0,21.1,21.1,57.99,No Data,0,0,0,0,0,0,0,0
1/15/2022,6:00:00,-4.72,75.61,75.81,0,0,0,0,0,0,0,0,0,0,0,0,46.55,0,46.55,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,49.04,0,20.8,20.8,58.6,No Data,0,0,0,0,0,0,0,0
1/15/2022,7:00:00,-5.49,75.69,75.88,0,0,0,0,0,0,0,0,0,0,0,0,46.52,0,46.52,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,48.72,0,20.8,20.8,59.36,No Data,0,0,0,0,0,0,0,0
1/15/2022,8:00:00,-5.07,75.76,75.96,0,0,0,0,0,0,0,0,0,0,0,0,46.52,0,46.52,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,48.47,0,20.2,20.2,59.86,No Data,0,0,0,0,0,0,0,0
1/15/2022,9:00:00,-4.77,75.44,75.63,0,0,0,0,0,0,0,0,0,0,0,0,46.52,0,46.52,0,0,1.8,0,2,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,52.84,0,26.3,26.3,60.66,No Data,0,0,0,0,0,0,0,0
1/15/2022,10:00:00,-3.61,74.26,74.62,0,0,0,0,0,0,0,0,0,0,0,0,60.74,0,60.74,0,0,4.3,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.55,0,27.3,27.3,66.2,No Data,0,0,0,0,0,0,0,0
1/15/2022,11:00:00,-1.54,64.18,69.64,0,0,0,0,0,0,0,0,0,0,0,0,72.49,0,72.49,0,0,7.2,0,7,0,0,0,0,100,0,0,20,0,0,0,0,0,0,0,55.56,0,30.5,30.5,62.46,No Data,0,0,0,0,0,0,0,0
1/15/2022,12:00:00,0.37,54.32,59.88,0,0,0,0,0,0,0,0,0,0,0,0,64.21,0,64.21,0,0,5,0,4.9,0,0,0,100,100,0,36,21,0,100,100,0,0,0,0,49.08,0,21.2,21.2,51.8,No Data,0,0,0,0,0,0,0,0
1/15/2022,13:00:00,3.23,53.58,57.76,0,0,0,0,0,0,0,0,0,0,0,0,59.95,0,59.95,0,0,4,0,4.1,0,0,0,49.91,0,0,6,0,0,100,100,0,0,0,0,46.67,0,18.3,18.2,50.29,No Data,0,0,0,0,0,0,0,0
1/15/2022,14:00:00,5.64,54.73,57.94,0,0,0,0,0,0,0,0,0,0,0,0,57.84,0,57.84,0,0,3.5,0,3.7,0,0,0,0,100,0,0,18,0,100,100,0,0,0,0,46.85,0,18.2,18.2,51.8,No Data,0,0,0,0,0,0,0,0
1/15/2022,15:00:00,7.61,52.84,57.25,0,0,0,0,0,0,0,0,0,0,0,0,57.25,0,57.25,0,0,3.4,0,3.5,0,0,0,35.74,35.74,0,2,1,0,100,100,0,0,0,0,46.89,0,18.3,18.3,49.1,No Data,0,0,0,0,0,0,0,0
1/15/2022,16:00:00,8.41,54.02,58.35,0,0,0,0,0,0,0,0,0,0,0,0,57.22,0,57.22,0,0,3.4,0,3.5,0,0,0,99.16,0,0,36,0,0,100,100,0,0,0,0,47.36,0,18.9,18.9,50.04,No Data,0,0,0,0,0,0,0,0
1/15/2022,17:00:00,7.93,54.45,57.38,0,0,0,0,0,0,0,0,0,0,0,0,57.29,0,57.29,0,0,3.4,0,3.6,0,0,0,0,75.42,0,0,8,0,100,100,0,0,0,0,46.79,0,18.5,18.5,51.84,No Data,0,0,0,0,0,0,0,0
1/15/2022,18:00:00,7.45,52.65,57.31,0,0,0,0,0,0,0,0,0,0,0,0,57.17,0,57.17,0,0,3.4,0,3.5,0,0,0,48.61,48.61,0,5,2,0,100,100,0,0,0,0,46.38,0,18.3,18.3,48.78,No Data,0,0,0,0,0,0,0,0
1/15/2022,19:00:00,4.74,53.03,57.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.99,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,48.74,No Data,0,0,0,0,0,0,0,0
1/15/2022,20:00:00,3.67,54.94,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.88,No Data,0,0,0,0,0,0,0,0
1/15/2022,21:00:00,2.9,57.08,58.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.91,No Data,0,0,0,0,0,0,0,0
1/15/2022,22:00:00,2.81,58.51,57.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,No Data,0,0,0,0,0,0,0,0
1/15/2022,23:00:00,2.99,59.21,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.41,No Data,0,0,0,0,0,0,0,0
1/16/2022,0:00:00,3.37,59.65,57.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.59,No Data,0,0,0,0,0,0,0,0
1/16/2022,1:00:00,4.18,60.16,58.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.52,No Data,0,0,0,0,0,0,0,0
1/16/2022,2:00:00,4.91,60.62,58.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63,No Data,0,0,0,0,0,0,0,0
1/16/2022,3:00:00,5.35,61.22,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,No Data,0,0,0,0,0,0,0,0
1/16/2022,4:00:00,5.48,61.94,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,No Data,0,0,0,0,0,0,0,0
1/16/2022,5:00:00,5.66,62.96,58.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7,No Data,0,0,0,0,0,0,0,0
1/16/2022,6:00:00,5.96,64.24,59.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.74,No Data,0,0,0,0,0,0,0,0
1/16/2022,7:00:00,6.77,65.11,60.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.81,No Data,0,0,0,0,0,0,0,0
1/16/2022,8:00:00,6.32,65.62,60.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.92,No Data,0,0,0,0,0,0,0,0
1/16/2022,9:00:00,8.46,65.94,61.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.99,No Data,0,0,0,0,0,0,0,0
1/16/2022,10:00:00,14.93,56.02,60.17,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5,51.5,0,0,0,2.6,2.6,0,0,0,0,100,100,0,19,42.1,100,0,100,0,0,46.2,0,17.1,0,17.1,53.13,No Data,0,0,0,0,0,0,0,0
1/16/2022,11:00:00,20.32,54.71,58.48,0,0,0,0,0,0,0,0,0,0,0,0,0,46.73,46.73,0,0,0,1.9,1.9,0,0,0,0,100,100,0,19,42.3,100,0,100,0,0,47.06,0,17.9,0,17.9,50.4,No Data,0,0,0,0,0,0,0,0
1/16/2022,12:00:00,22.63,55.44,58.59,0,0,0,0,0,0,0,0,0,0,0,0,0,46.61,46.61,0,0,0,1.9,1.9,0,0,0,0,0,97.98,0,0,39.8,100,0,100,0,0,46.94,0,17.8,0,17.8,50.54,No Data,0,0,0,0,0,0,0,0
1/16/2022,13:00:00,24.08,55.76,59.34,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66,46.66,0,0,0,1.9,1.9,0,0,0,0,43.3,43.3,0,2,4.2,100,0,100,0,0,48.29,0,19.7,0,19.7,51.73,No Data,0,0,0,0,0,0,0,0
1/16/2022,14:00:00,25.85,55.78,59.85,0,0,0,0,0,0,0,0,0,0,0,0,0,46.56,46.56,0,0,0,1.9,1.9,0,0,0,0,80.57,80.57,0,10,23.5,100,0,100,0,0,48.37,0,19.9,0,19.9,50.86,No Data,0,0,0,0,0,0,0,0
1/16/2022,15:00:00,26.76,56.14,60.03,0,0,0,0,0,0,0,0,0,0,0,0,0,46.63,46.63,0,0,0,1.9,1.9,0,0,0,0,80.92,80.92,0,11,23.8,100,0,100,0,0,49.04,0,20.4,0,20.4,51.37,No Data,0,0,0,0,0,0,0,0
1/16/2022,16:00:00,26.13,57.72,61,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69,46.69,0,0,0,1.9,1.9,0,0,0,0,100,0,0,22,0,100,0,100,0,0,49.97,0,22,0,20.7,53.71,No Data,0,0,0,0,0,0,0,0
1/16/2022,17:00:00,25.71,56.81,61.03,0,0,0,0,0,0,0,0,0,0,0,0,0,46.62,46.62,0,0,0,1.9,1.9,0,0,0,0,43.61,43.61,0,2,4.3,100,0,100,0,0,50.34,0,22.7,0,22.7,51.62,No Data,0,0,0,0,0,0,0,0
1/16/2022,18:00:00,25.72,56.01,60.49,0,0,0,0,0,0,0,0,0,0,0,0,0,46.58,46.58,0,0,0,1.9,1.9,0,0,0,0,78.91,78.91,0,11,22.1,100,0,100,0,0,50.5,0,22.7,0,22.7,49.96,No Data,0,0,0,0,0,0,0,0
1/16/2022,19:00:00,25.51,54.64,58.95,0,0,0,0,0,0,0,0,0,0,0,0,0,46.57,46.57,0,0,0,1.9,1.9,0,0,0,0,81.77,81.77,0,10,24.3,100,0,100,0,0,47.64,0,18.5,0,18.5,49.21,No Data,0,0,0,0,0,0,0,0
1/16/2022,20:00:00,25.83,56.56,59.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.51,No Data,0,0,0,0,0,0,0,0
1/16/2022,21:00:00,26.82,59.12,59.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.01,No Data,0,0,0,0,0,0,0,0
1/16/2022,22:00:00,28.52,60.65,59.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8,No Data,0,0,0,0,0,0,0,0
1/16/2022,23:00:00,27.23,61.55,59.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.62,No Data,0,0,0,0,0,0,0,0
1/17/2022,0:00:00,26.38,62.24,59.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.84,No Data,0,0,0,0,0,0,0,0
1/17/2022,1:00:00,26.03,62.68,59.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.3,No Data,0,0,0,0,0,0,0,0
1/17/2022,2:00:00,26.03,62.98,59.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.38,No Data,0,0,0,0,0,0,0,0
1/17/2022,3:00:00,25.82,63.31,59.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.48,No Data,0,0,0,0,0,0,0,0
1/17/2022,4:00:00,25.53,63.67,60.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.63,No Data,0,0,0,0,0,0,0,0
1/17/2022,5:00:00,23.05,64.29,60.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.81,No Data,0,0,0,0,0,0,0,0
1/17/2022,6:00:00,21.76,65,60.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.92,No Data,0,0,0,0,0,0,0,0
1/17/2022,7:00:00,21.03,65.52,61.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.06,No Data,0,0,0,0,0,0,0,0
1/17/2022,8:00:00,21.22,66.06,61.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,No Data,0,0,0,0,0,0,0,0
1/17/2022,9:00:00,21.26,55.25,60.55,0,0,0,0,0,0,0,0,0,0,0,0,52.52,52.52,0,0,0,2.7,2.8,0,0,0,0,100,0,100,34,0,40.1,100,100,0,0,0,49.05,0,20.1,0,20.4,50.86,No Data,0,0,0,0,0,0,0,0
1/17/2022,10:00:00,21.97,53.45,58.32,0,0,0,0,0,0,0,0,0,0,0,0,52.41,52.41,0,0,0,2.6,2.7,0,0,0,0,100,0,100,35,0,40,100,100,0,0,0,47.4,0,18.3,0,18.3,48.78,No Data,0,0,0,0,0,0,0,0
1/17/2022,11:00:00,22.83,54.18,57.78,0,0,0,0,0,0,0,0,0,0,0,0,52.39,52.39,0,0,0,2.6,2.7,0,0,0,0,89.24,0,89.24,1,0,10,100,100,0,0,0,47.9,0,19,0,19,48.85,No Data,0,0,0,0,0,0,0,0
1/17/2022,12:00:00,23.66,53.31,57.2,0,0,0,0,0,0,0,0,0,0,0,0,52.44,52.44,0,0,0,2.7,2.7,0,0,0,0,33.68,0,33.68,2,0,2.1,100,100,0,0,0,47.56,0,18.6,0,18.6,47.34,No Data,0,0,0,0,0,0,0,0
1/17/2022,13:00:00,24.59,52.16,57.06,0,0,0,0,0,0,0,0,0,0,0,0,52.42,52.42,0,0,0,2.7,2.7,0,0,0,0,74.06,0,74.06,16,0,18.2,100,100,0,0,0,47.42,0,18.3,0,18.3,46.36,No Data,0,0,0,0,0,0,0,0
1/17/2022,14:00:00,25.54,51.44,55.98,0,0,0,0,0,0,0,0,0,0,0,0,52.39,52.39,0,0,0,2.6,2.7,0,0,0,0,80.1,0,80.1,20,0,22.5,100,100,0,0,0,47.31,0,18.3,0,18.3,45.72,No Data,0,0,0,0,0,0,0,0
1/17/2022,15:00:00,26.86,52.7,56.55,0,0,0,0,0,0,0,0,0,0,0,0,52.48,52.48,0,0,0,2.7,2.7,0,0,0,0,100,0,0,39,0,0,100,100,0,0,0,47.51,0,18.7,0,18.7,47.7,No Data,0,0,0,0,0,0,0,0
1/17/2022,16:00:00,25.8,52.7,56.41,0,0,0,0,0,0,0,0,0,0,0,0,52.5,52.5,0,0,0,2.6,2.7,0,0,0,0,58.24,0,58.24,9,0,9.5,100,100,0,0,0,47.08,0,17.8,0,17.8,47.77,No Data,0,0,0,0,0,0,0,0
1/17/2022,17:00:00,24.78,51.02,55.51,0,0,0,0,0,0,0,0,0,0,0,0,52.4,52.4,0,0,0,2.6,2.7,0,0,0,0,74.13,0,74.13,17,0,17.6,100,100,0,0,0,46.46,0,17.5,0,17.5,45.43,No Data,0,0,0,0,0,0,0,0
1/17/2022,18:00:00,24.26,50.9,55.22,0,0,0,0,0,0,0,0,0,0,0,0,52.44,52.44,0,0,0,2.6,2.7,0,0,0,0,0,0,74.39,0,0,17.6,100,100,0,0,0,46.05,0,17.1,0,17.1,45.57,No Data,0,0,0,0,0,0,0,0
1/17/2022,19:00:00,23.79,56.86,56.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.29,No Data,0,0,0,0,0,0,0,0
1/17/2022,20:00:00,23.48,59.58,57.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07,No Data,0,0,0,0,0,0,0,0
1/17/2022,21:00:00,25.59,62.49,57.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.57,No Data,0,0,0,0,0,0,0,0
1/17/2022,22:00:00,26.65,64.62,57.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.11,No Data,0,0,0,0,0,0,0,0
1/17/2022,23:00:00,26.34,66.07,58.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.22,No Data,0,0,0,0,0,0,0,0
1/18/2022,0:00:00,25.95,66.74,59.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,No Data,0,0,0,0,0,0,0,0
1/18/2022,1:00:00,25.39,67.32,60.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.65,No Data,0,0,0,0,0,0,0,0
1/18/2022,2:00:00,25.07,67.93,60.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.86,No Data,0,0,0,0,0,0,0,0
1/18/2022,3:00:00,23.94,68.4,61.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.04,No Data,0,0,0,0,0,0,0,0
1/18/2022,4:00:00,21.86,68.84,61.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.37,No Data,0,0,0,0,0,0,0,0
1/18/2022,5:00:00,20.13,69.34,62.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.69,No Data,0,0,0,0,0,0,0,0
1/18/2022,6:00:00,19.07,69.86,63.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.94,No Data,0,0,0,0,0,0,0,0
1/18/2022,7:00:00,18.53,70.39,64.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.16,No Data,0,0,0,0,0,0,0,0
1/18/2022,8:00:00,17.16,70.89,64.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.45,No Data,0,0,0,0,0,0,0,0
1/18/2022,9:00:00,14.14,55.99,61.25,0,0,0,0,0,0,0,0,0,0,0,0,0,46.99,46.99,0,0,0,2,2,0,0,0,100,100,0,37,19,0,100,0,100,0,0,49.41,0,21,0,21,49.71,No Data,0,0,0,0,0,0,0,0
1/18/2022,10:00:00,13.13,56,60.39,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,46.76,0,0,0,1.9,1.9,0,0,0,100,0,0,41,0,0,100,0,100,0,0,47.71,0,18.9,0,18.9,51.4,No Data,0,0,0,0,0,0,0,0
1/18/2022,11:00:00,13.53,54.66,59.14,0,0,0,0,0,0,0,0,0,0,0,0,0,46.62,46.62,0,0,0,1.9,1.9,0,0,0,52.97,52.97,0,6,3,0,100,0,100,0,0,48.97,0,20,0,20,47.88,No Data,0,0,0,0,0,0,0,0
1/18/2022,12:00:00,14.29,56.46,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.79,46.79,0,0,0,1.9,1.9,0,0,0,100,0,0,42,0,0,100,0,100,0,0,48.5,0,20.2,0,20.2,51.73,No Data,0,0,0,0,0,0,0,0
1/18/2022,13:00:00,16.18,55.82,60.12,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,46.75,0,0,0,1.9,1.9,0,0,0,45.19,45.19,0,4,2,0,100,0,100,0,0,48.24,0,19.4,0,19.4,50,No Data,0,0,0,0,0,0,0,0
1/18/2022,14:00:00,17.47,55.51,59.94,0,0,0,0,0,0,0,0,0,0,0,0,0,46.71,46.71,0,0,0,1.9,1.9,0,0,0,87.8,95.58,0,26,16,0,100,0,100,0,0,48.84,0,20.4,0,20.4,49.06,No Data,0,0,0,0,0,0,0,0
1/18/2022,15:00:00,21.23,56.98,61.23,0,0,0,0,0,0,0,0,0,0,0,0,0,46.68,46.68,0,0,0,1.9,1.9,0,0,0,79.54,79.54,0,20,11,0,100,0,100,0,0,50.24,0,21.8,0,21.8,50,No Data,0,0,0,0,0,0,0,0
1/18/2022,16:00:00,21.8,56.81,60.98,0,0,0,0,0,0,0,0,0,0,0,0,0,46.74,46.74,0,0,0,1.9,2,0,0,0,58.75,58.75,0,9,4,0,100,0,100,0,0,50.3,0,22,0,22,50.29,No Data,0,0,0,0,0,0,0,0
1/18/2022,17:00:00,21.49,56.04,60.19,0,0,0,0,0,0,0,0,0,0,0,0,0,46.73,46.73,0,0,0,1.9,1.9,0,0,0,0,0,0,0,0,0,100,0,100,0,0,49.68,0,21,0,21.3,50.07,No Data,0,0,0,0,0,0,0,0
1/18/2022,18:00:00,21.95,61.87,64.08,0,0,0,0,0,0,0,0,0,0,0,0,0,46.91,46.91,0,0,0,1.9,2,0,0,0,0,0,0,0,0,0,100,0,100,0,0,50.84,0,23.1,0,23.1,57.2,No Data,0,0,0,0,0,0,0,0
1/18/2022,19:00:00,23.94,65.46,67.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8,No Data,0,0,0,0,0,0,0,0
1/18/2022,20:00:00,24.51,68.83,67.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.18,No Data,0,0,0,0,0,0,0,0
1/18/2022,21:00:00,25.71,70.93,67.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.99,No Data,0,0,0,0,0,0,0,0
1/18/2022,22:00:00,26.35,72.37,67.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.46,No Data,0,0,0,0,0,0,0,0
1/18/2022,23:00:00,28.03,73.71,68.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.86,No Data,0,0,0,0,0,0,0,0
1/19/2022,0:00:00,29.62,74.29,68.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.89,No Data,0,0,0,0,0,0,0,0
1/19/2022,1:00:00,30.19,74.61,69.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.25,No Data,0,0,0,0,0,0,0,0
1/19/2022,2:00:00,30.36,74.92,69.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,No Data,0,0,0,0,0,0,0,0
1/19/2022,3:00:00,31.14,75.22,70.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.68,No Data,0,0,0,0,0,0,0,0
1/19/2022,4:00:00,32.05,75.42,70.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.01,No Data,0,0,0,0,0,0,0,0
1/19/2022,5:00:00,32.55,75.58,70.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3,No Data,0,0,0,0,0,0,0,0
1/19/2022,6:00:00,34.51,75.78,71.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.48,No Data,0,0,0,0,0,0,0,0
1/19/2022,7:00:00,37.29,76,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.8,No Data,0,0,0,0,0,0,0,0
