Key            Name:Suffix                                Trend Definitions Used
Point_1:	CP2.CHOAT		15 minutes
Point_2:	CCHWST		15 minutes
Point_3:	CCHWRT		15 minutes
Point_4:	CP2.CH1.M5		15 minutes
Point_5:	CP2.CH2.M10		15 minutes
Point_6:	CP2.CHWP1		15 minutes
Point_7:	CP2.CHWP2		15 minutes
Point_8:	CP2.CHWP3		15 minutes
Point_9:	CDWST		15 minutes
Point_10:	CDWRT		15 minutes
Point_11:	SQ1.CP2.CDWST.STPT		15 minutes
Point_12:	SQ1.CP2.CT2.SPD		15 minutes
Point_13:	SQ1.CP2.CT1.SPD		15 minutes
Point_14:	CP2.CNDP1		15 minutes
Point_15:	CP2.CNDP2		15 minutes
Point_16:	CP2.CNDP3		15 minutes
Time Interval:	1 Hours
Date Range:	1/1/2022 00:00:00 - 8/18/2022 23:59:59
Report Timings:	All Hours

<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16
7/17/2022	22:00:00	74.39	62.76	62.43	ON	OFF	OFF	OFF	OFF	75.9	78.92	78.0	20.0	20.0	OFF	OFF	OFF
7/17/2022	23:00:00	73.39	64.02	63.28	ON	OFF	OFF	OFF	OFF	75.9	79.29	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	00:00:00	73.39	65.03	64.11	ON	OFF	OFF	OFF	OFF	76.0	79.62	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	01:00:00	73.39	66.03	64.83	ON	OFF	OFF	OFF	OFF	76.0	79.89	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	02:00:00	71.39	67.11	65.40	ON	OFF	OFF	OFF	OFF	76.0	80.12	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	03:00:00	70.38	68.16	65.91	ON	OFF	OFF	OFF	OFF	75.9	80.31	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	04:00:00	69.37	69.17	66.30	ON	OFF	OFF	OFF	OFF	75.8	80.47	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	05:00:00	68.34	70.14	66.68	ON	OFF	OFF	OFF	OFF	75.7	80.60	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	06:00:00	68.34	71.07	66.93	ON	OFF	OFF	OFF	OFF	75.5	80.70	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	07:00:00	68.34	71.97	67.11	ON	OFF	OFF	OFF	OFF	75.3	80.77	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	08:00:00	68.34	72.59	67.22	ON	OFF	OFF	OFF	OFF	74.6	80.84	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	09:00:00	68.34	50.66	60.45	ON	OFF	OFF	OFF	ON	78.1	89.01	78.0	64.1	64.1	OFF	OFF	ON
7/18/2022	10:00:00	69.36	45.14	54.08	ON	OFF	OFF	OFF	ON	78.2	88.30	78.0	58.9	58.9	OFF	OFF	ON
7/18/2022	11:00:00	69.36	45.50	53.33	ON	OFF	OFF	OFF	ON	78.0	86.24	78.0	48.3	48.3	OFF	OFF	ON
7/18/2022	12:00:00	71.37	45.55	52.39	ON	OFF	OFF	OFF	ON	78.2	86.13	78.0	51.8	51.8	OFF	OFF	ON
7/18/2022	13:00:00	73.40	45.32	52.71	ON	OFF	OFF	OFF	ON	78.2	86.99	78.0	57.3	57.3	OFF	OFF	ON
7/18/2022	14:00:00	75.46	45.48	53.00	ON	OFF	OFF	OFF	ON	77.9	85.91	78.0	57.6	57.6	OFF	OFF	ON
7/18/2022	15:00:00	75.48	45.30	52.77	ON	OFF	OFF	OFF	ON	77.7	85.46	78.0	54.6	54.6	OFF	OFF	ON
7/18/2022	16:00:00	78.49	45.41	53.04	ON	OFF	OFF	OFF	ON	78.1	86.67	78.0	57.9	57.9	OFF	OFF	ON
7/18/2022	17:00:00	79.49	45.44	53.11	ON	OFF	OFF	OFF	ON	77.9	86.85	78.0	65.4	65.4	OFF	OFF	ON
7/18/2022	18:00:00	80.50	45.50	53.07	ON	OFF	OFF	OFF	ON	78.1	86.67	78.0	61.6	61.6	OFF	OFF	ON
7/18/2022	19:00:00	81.51	45.08	52.73	ON	OFF	OFF	OFF	ON	78.2	87.19	78.0	60.7	60.7	OFF	OFF	ON
7/18/2022	20:00:00	81.51	45.06	51.76	ON	OFF	OFF	OFF	ON	77.8	85.91	78.0	57.1	57.1	OFF	OFF	ON
7/18/2022	21:00:00	80.52	53.45	53.54	ON	OFF	OFF	OFF	OFF	75.1	77.17	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	22:00:00	78.52	53.18	53.65	ON	OFF	OFF	OFF	OFF	75.3	78.54	78.0	20.0	20.0	OFF	OFF	OFF
7/18/2022	23:00:00	76.50	54.17	54.84	ON	OFF	OFF	OFF	OFF	75.4	78.94	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	00:00:00	74.48	55.41	56.01	ON	OFF	OFF	OFF	OFF	75.5	79.25	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	01:00:00	72.46	56.58	57.38	ON	OFF	OFF	OFF	OFF	75.4	79.47	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	02:00:00	71.45	57.79	58.71	ON	OFF	OFF	OFF	OFF	75.3	79.67	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	03:00:00	71.45	58.92	60.00	ON	OFF	OFF	OFF	OFF	75.1	79.82	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	04:00:00	71.45	60.26	61.16	ON	OFF	OFF	OFF	OFF	75.0	79.97	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	05:00:00	71.45	61.53	62.27	ON	OFF	OFF	OFF	OFF	74.7	80.07	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	06:00:00	71.45	62.78	63.32	ON	OFF	OFF	OFF	OFF	74.5	80.19	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	07:00:00	70.40	63.91	64.50	ON	OFF	OFF	OFF	OFF	74.2	80.27	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	08:00:00	73.42	64.92	65.69	ON	OFF	OFF	OFF	OFF	73.5	80.35	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	09:00:00	76.45	49.20	58.67	ON	OFF	ON	OFF	OFF	78.3	88.78	78.0	62.3	62.3	ON	OFF	OFF
7/19/2022	10:00:00	80.50	45.15	53.83	ON	OFF	ON	OFF	OFF	77.9	88.06	78.0	68.0	68.0	ON	OFF	OFF
7/19/2022	11:00:00	83.51	45.66	53.70	ON	OFF	ON	OFF	OFF	78.1	87.37	78.0	74.2	74.2	ON	OFF	OFF
7/19/2022	12:00:00	87.56	45.19	52.98	ON	OFF	ON	OFF	OFF	78.2	87.33	78.0	78.4	78.4	ON	OFF	OFF
7/19/2022	13:00:00	89.57	45.55	54.15	ON	OFF	ON	OFF	OFF	78.1	88.02	78.0	86.9	86.9	ON	OFF	OFF
7/19/2022	14:00:00	91.60	45.26	54.15	ON	OFF	ON	OFF	OFF	77.6	86.60	78.0	81.2	81.2	ON	OFF	OFF
7/19/2022	15:00:00	92.65	45.37	54.32	ON	OFF	ON	OFF	OFF	77.6	86.73	78.0	80.8	80.8	ON	OFF	OFF
7/19/2022	16:00:00	92.61	44.88	52.77	ON	OFF	ON	OFF	OFF	78.0	87.52	78.0	78.6	78.6	ON	OFF	OFF
7/19/2022	17:00:00	93.65	45.53	52.66	ON	OFF	ON	OFF	OFF	77.9	85.99	78.0	66.8	66.8	ON	OFF	OFF
7/19/2022	18:00:00	93.65	45.21	52.16	ON	OFF	ON	OFF	OFF	77.6	85.40	78.0	63.3	63.3	ON	OFF	OFF
7/19/2022	19:00:00	92.65	45.37	52.41	ON	OFF	ON	OFF	OFF	78.0	86.62	78.0	68.9	68.9	ON	OFF	OFF
7/19/2022	20:00:00	90.63	45.21	51.31	ON	OFF	ON	OFF	OFF	77.4	84.34	78.0	52.5	52.5	ON	OFF	OFF
7/19/2022	21:00:00	88.61	45.19	53.49	ON	OFF	ON	OFF	OFF	77.7	87.51	78.0	65.0	65.0	ON	OFF	OFF
7/19/2022	22:00:00	87.61	50.07	50.28	ON	OFF	OFF	OFF	OFF	75.5	77.97	78.0	20.0	20.0	OFF	OFF	OFF
7/19/2022	23:00:00	83.50	50.84	51.54	ON	OFF	OFF	OFF	OFF	75.8	78.77	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	00:00:00	81.49	52.68	53.15	ON	OFF	OFF	OFF	OFF	75.9	79.34	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	01:00:00	80.48	54.35	54.87	ON	OFF	OFF	OFF	OFF	70.7	79.82	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	02:00:00	80.48	55.83	56.64	ON	OFF	OFF	OFF	OFF	72.6	80.22	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	03:00:00	80.48	57.00	58.26	ON	OFF	OFF	OFF	OFF	68.4	80.48	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	04:00:00	79.48	58.40	59.90	ON	OFF	OFF	OFF	OFF	69.8	80.67	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	05:00:00	79.48	59.84	61.46	ON	OFF	OFF	OFF	OFF	61.6	80.72	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	06:00:00	77.46	61.28	62.90	ON	OFF	OFF	OFF	OFF	68.2	80.81	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	07:00:00	76.46	62.79	64.52	ON	OFF	OFF	OFF	OFF	70.0	80.77	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	08:00:00	76.46	60.26	62.33	ON	OFF	OFF	ON	OFF	81.9	83.19	78.0	20.0	20.0	OFF	ON	OFF
7/20/2022	09:00:00	80.48	45.23	52.41	ON	OFF	OFF	ON	OFF	77.7	86.41	78.0	61.8	61.8	OFF	ON	OFF
7/20/2022	10:00:00	83.50	45.39	54.37	ON	OFF	OFF	ON	OFF	78.0	87.79	78.0	78.4	78.4	OFF	ON	OFF
7/20/2022	11:00:00	86.52	45.26	53.78	ON	OFF	OFF	ON	OFF	77.8	87.89	78.0	83.5	83.5	OFF	ON	OFF
7/20/2022	12:00:00	86.52	45.23	53.11	ON	OFF	OFF	ON	OFF	77.8	86.81	78.0	75.0	75.0	OFF	ON	OFF
7/20/2022	13:00:00	85.49	45.41	53.38	ON	OFF	OFF	ON	OFF	78.3	87.63	78.0	76.2	76.2	OFF	ON	OFF
7/20/2022	14:00:00	85.49	45.44	53.13	ON	OFF	OFF	ON	OFF	78.2	87.09	78.0	68.5	68.5	OFF	ON	OFF
7/20/2022	15:00:00	86.50	45.21	53.29	ON	OFF	OFF	ON	OFF	78.0	87.34	78.0	69.9	69.9	OFF	ON	OFF
7/20/2022	16:00:00	88.53	45.30	51.83	ON	OFF	OFF	ON	OFF	78.2	86.01	78.0	71.2	71.2	OFF	ON	OFF
7/20/2022	17:00:00	87.52	45.44	52.26	ON	OFF	OFF	ON	OFF	78.0	86.24	78.0	66.4	66.4	OFF	ON	OFF
7/20/2022	18:00:00	87.52	45.41	52.19	ON	OFF	OFF	ON	OFF	78.0	86.19	78.0	66.1	66.1	OFF	ON	OFF
7/20/2022	19:00:00	86.52	45.73	52.32	ON	OFF	OFF	ON	OFF	77.5	84.73	78.0	61.3	61.3	OFF	ON	OFF
7/20/2022	20:00:00	86.52	45.46	53.51	ON	OFF	OFF	ON	OFF	78.2	86.66	78.0	63.9	63.9	OFF	ON	OFF
7/20/2022	21:00:00	85.51	53.63	54.06	ON	OFF	OFF	OFF	OFF	75.6	78.84	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	22:00:00	79.41	53.42	54.24	ON	OFF	OFF	OFF	OFF	75.9	80.28	78.0	20.0	20.0	OFF	OFF	OFF
7/20/2022	23:00:00	76.36	54.69	54.71	ON	OFF	OFF	OFF	OFF	76.3	80.74	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	00:00:00	75.36	56.26	55.49	ON	OFF	OFF	OFF	OFF	76.4	81.08	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	01:00:00	75.36	59.03	56.31	ON	OFF	OFF	OFF	OFF	76.5	81.41	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	02:00:00	75.36	60.90	57.02	ON	OFF	OFF	OFF	OFF	76.6	81.68	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	03:00:00	74.36	62.58	57.61	ON	OFF	OFF	OFF	OFF	76.6	81.93	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	04:00:00	73.34	64.27	58.17	ON	OFF	OFF	OFF	OFF	76.7	82.12	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	05:00:00	72.34	66.12	58.60	ON	OFF	OFF	OFF	OFF	76.7	82.27	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	06:00:00	72.34	67.83	58.96	OFF	OFF	OFF	OFF	OFF	76.6	82.42	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	07:00:00	71.34	68.79	59.25	OFF	OFF	OFF	OFF	OFF	76.6	82.61	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	08:00:00	73.37	63.06	62.27	ON	OFF	OFF	OFF	ON	76.3	78.61	78.0	20.0	20.0	OFF	OFF	ON
7/21/2022	09:00:00	75.38	45.84	55.18	ON	OFF	OFF	OFF	ON	78.0	88.66	78.0	64.3	64.3	OFF	OFF	ON
7/21/2022	10:00:00	78.42	45.32	53.52	ON	OFF	OFF	OFF	ON	78.1	87.77	78.0	61.4	61.4	OFF	OFF	ON
7/21/2022	11:00:00	78.42	45.30	52.97	ON	OFF	OFF	OFF	ON	78.1	87.38	78.0	56.4	56.4	OFF	OFF	ON
7/21/2022	12:00:00	82.46	45.24	52.52	ON	OFF	OFF	OFF	ON	77.8	86.07	78.0	54.6	54.6	OFF	OFF	ON
7/21/2022	13:00:00	83.47	45.48	52.89	ON	OFF	OFF	OFF	ON	78.0	86.17	78.0	50.8	50.8	OFF	OFF	ON
7/21/2022	14:00:00	85.49	45.15	52.73	ON	OFF	OFF	OFF	ON	77.8	86.81	78.0	55.7	55.7	OFF	OFF	ON
7/21/2022	15:00:00	86.53	45.55	53.16	ON	OFF	OFF	OFF	ON	77.9	87.01	78.0	57.6	57.6	OFF	OFF	ON
7/21/2022	16:00:00	87.56	45.12	52.21	ON	OFF	OFF	OFF	ON	77.4	85.66	78.0	50.2	50.2	OFF	OFF	ON
7/21/2022	17:00:00	87.56	45.60	52.05	ON	OFF	OFF	OFF	ON	78.4	86.34	78.0	50.0	50.0	OFF	OFF	ON
7/21/2022	18:00:00	86.56	45.73	52.17	ON	OFF	OFF	OFF	ON	77.9	85.76	78.0	50.4	50.4	OFF	OFF	ON
7/21/2022	19:00:00	86.56	45.69	52.03	ON	OFF	OFF	OFF	ON	78.1	85.72	78.0	47.5	47.5	OFF	OFF	ON
7/21/2022	20:00:00	85.56	45.26	50.97	ON	OFF	OFF	OFF	ON	78.3	85.50	78.0	46.1	46.1	OFF	OFF	ON
7/21/2022	21:00:00	83.55	60.76	60.13	ON	OFF	OFF	OFF	OFF	75.9	77.66	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	22:00:00	81.50	60.33	60.78	ON	OFF	OFF	OFF	OFF	76.1	78.57	78.0	20.0	20.0	OFF	OFF	OFF
7/21/2022	23:00:00	80.50	61.14	61.48	ON	OFF	OFF	OFF	OFF	76.2	79.19	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	00:00:00	78.42	62.07	62.49	ON	OFF	OFF	OFF	OFF	76.4	79.72	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	01:00:00	77.39	62.97	63.59	ON	OFF	OFF	OFF	OFF	76.4	80.18	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	02:00:00	76.36	63.87	64.63	ON	OFF	OFF	OFF	OFF	76.5	80.57	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	03:00:00	74.36	64.70	65.64	ON	OFF	OFF	OFF	OFF	76.6	80.94	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	04:00:00	72.34	65.57	66.57	ON	OFF	OFF	OFF	OFF	76.6	81.21	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	05:00:00	71.33	66.47	67.40	ON	OFF	OFF	OFF	OFF	76.5	81.47	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	06:00:00	70.31	67.37	68.19	ON	OFF	OFF	OFF	OFF	76.4	81.67	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	07:00:00	70.34	68.19	68.99	ON	OFF	OFF	OFF	OFF	76.3	81.84	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	08:00:00	72.36	68.95	69.78	ON	OFF	OFF	OFF	OFF	75.6	81.99	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	09:00:00	76.37	48.36	58.13	ON	OFF	ON	OFF	OFF	78.4	89.32	78.0	54.5	54.5	ON	OFF	OFF
7/22/2022	10:00:00	79.39	45.23	53.09	ON	OFF	ON	OFF	OFF	78.1	87.36	78.0	49.1	49.1	ON	OFF	OFF
7/22/2022	11:00:00	82.41	45.35	52.73	ON	OFF	ON	OFF	OFF	77.8	86.00	78.0	47.2	47.2	ON	OFF	OFF
7/22/2022	12:00:00	83.43	45.51	52.23	ON	OFF	ON	OFF	OFF	78.4	86.50	78.0	49.2	49.2	ON	OFF	OFF
7/22/2022	13:00:00	83.43	45.48	52.64	ON	OFF	ON	OFF	OFF	78.2	86.91	78.0	55.5	55.5	ON	OFF	OFF
7/22/2022	14:00:00	84.41	45.44	52.57	ON	OFF	ON	OFF	OFF	78.1	86.52	78.0	62.0	62.0	ON	OFF	OFF
7/22/2022	15:00:00	84.42	45.17	52.53	ON	OFF	ON	OFF	OFF	77.8	85.19	78.0	60.0	60.0	ON	OFF	OFF
7/22/2022	16:00:00	82.40	45.19	52.61	ON	OFF	ON	OFF	OFF	78.2	86.94	78.0	61.8	61.8	ON	OFF	OFF
7/22/2022	17:00:00	90.52	45.33	51.71	ON	OFF	ON	OFF	OFF	78.1	85.88	78.0	47.5	47.5	ON	OFF	OFF
7/22/2022	18:00:00	89.52	45.19	51.54	ON	OFF	ON	OFF	OFF	77.8	84.77	78.0	46.2	46.2	ON	OFF	OFF
7/22/2022	19:00:00	87.50	45.15	51.51	ON	OFF	ON	OFF	OFF	77.9	85.54	78.0	46.1	46.1	ON	OFF	OFF
7/22/2022	20:00:00	85.47	45.15	50.54	ON	OFF	ON	OFF	OFF	77.7	84.48	78.0	39.1	39.1	ON	OFF	OFF
7/22/2022	21:00:00	83.45	50.84	51.67	ON	OFF	ON	OFF	OFF	77.9	83.03	78.0	44.1	44.1	ON	OFF	OFF
7/22/2022	22:00:00	81.44	52.39	52.19	ON	OFF	OFF	OFF	OFF	74.0	77.02	78.0	20.0	20.0	OFF	OFF	OFF
7/22/2022	23:00:00	80.42	53.47	53.52	ON	OFF	OFF	OFF	OFF	74.7	77.71	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	00:00:00	79.39	54.91	54.80	ON	OFF	OFF	OFF	OFF	75.0	78.34	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	01:00:00	77.38	56.35	56.31	ON	OFF	OFF	OFF	OFF	75.1	78.87	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	02:00:00	76.36	57.72	57.86	ON	OFF	OFF	OFF	OFF	75.2	79.34	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	03:00:00	78.38	58.94	59.36	ON	OFF	OFF	OFF	OFF	75.4	79.77	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	04:00:00	77.38	60.27	60.76	ON	OFF	OFF	OFF	OFF	75.5	80.16	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	05:00:00	76.37	61.68	62.13	ON	OFF	OFF	OFF	OFF	75.5	80.52	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	06:00:00	74.37	62.97	63.42	ON	OFF	OFF	OFF	OFF	75.5	80.83	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	07:00:00	73.34	64.13	64.67	ON	OFF	OFF	OFF	OFF	75.5	81.09	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	08:00:00	76.37	65.40	66.50	ON	OFF	OFF	ON	OFF	74.2	81.17	78.0	20.0	20.0	OFF	ON	OFF
7/23/2022	09:00:00	80.47	61.21	68.00	ON	ON	OFF	ON	OFF	78.4	85.44	78.0	39.1	39.1	OFF	ON	OFF
7/23/2022	10:00:00	84.52	47.13	57.00	ON	ON	OFF	ON	OFF	77.9	89.17	78.0	64.4	64.4	OFF	ON	OFF
7/23/2022	11:00:00	84.52	45.48	53.58	ON	ON	OFF	ON	OFF	78.0	87.52	78.0	61.9	61.9	OFF	ON	OFF
7/23/2022	12:00:00	85.49	45.46	53.40	ON	ON	OFF	ON	OFF	78.0	87.29	78.0	65.0	65.0	OFF	ON	OFF
7/23/2022	13:00:00	88.53	45.46	53.43	ON	ON	OFF	ON	OFF	78.3	87.26	78.0	66.1	66.1	OFF	ON	OFF
7/23/2022	14:00:00	88.53	45.48	53.42	ON	ON	OFF	ON	OFF	78.1	87.25	78.0	65.6	65.6	OFF	ON	OFF
7/23/2022	15:00:00	89.55	55.29	61.95	ON	ON	OFF	ON	OFF	77.8	85.58	78.0	66.3	66.3	OFF	ON	OFF
7/23/2022	16:00:00	88.53	45.73	55.50	ON	ON	OFF	ON	OFF	77.6	88.07	78.0	72.9	72.9	OFF	ON	OFF
7/23/2022	17:00:00	89.55	45.50	53.92	ON	ON	OFF	ON	OFF	77.7	86.17	78.0	68.6	68.6	OFF	ON	OFF
7/23/2022	18:00:00	89.55	45.77	54.21	ON	ON	OFF	ON	OFF	77.9	86.72	78.0	78.0	78.0	OFF	ON	OFF
7/23/2022	19:00:00	89.55	45.68	53.99	ON	ON	OFF	ON	OFF	78.4	87.84	78.0	76.7	76.7	OFF	ON	OFF
7/23/2022	20:00:00	86.51	45.23	53.38	ON	ON	OFF	ON	OFF	77.8	87.45	78.0	90.5	90.5	OFF	ON	OFF
7/23/2022	21:00:00	83.49	63.10	63.32	ON	ON	OFF	OFF	OFF	76.5	78.27	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	22:00:00	81.45	63.28	63.48	ON	ON	OFF	OFF	OFF	76.7	80.84	78.0	20.0	20.0	OFF	OFF	OFF
7/23/2022	23:00:00	78.39	63.71	63.93	ON	ON	OFF	OFF	OFF	76.9	81.34	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	00:00:00	76.37	64.32	64.63	ON	ON	OFF	OFF	OFF	77.0	81.68	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	01:00:00	75.36	65.01	65.49	ON	ON	OFF	OFF	OFF	77.1	82.01	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	02:00:00	74.31	65.87	66.39	ON	ON	OFF	OFF	OFF	77.2	82.23	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	03:00:00	72.29	66.66	67.33	ON	ON	OFF	OFF	OFF	77.2	82.47	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	04:00:00	72.29	67.42	68.19	ON	ON	OFF	OFF	OFF	77.1	82.67	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	05:00:00	71.26	68.14	69.02	ON	ON	OFF	OFF	OFF	77.0	82.84	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	06:00:00	71.26	68.86	69.78	ON	ON	OFF	OFF	OFF	76.9	82.97	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	07:00:00	71.26	69.47	70.50	ON	ON	OFF	OFF	OFF	76.8	83.08	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	08:00:00	74.28	70.12	71.18	ON	ON	OFF	OFF	OFF	76.2	83.16	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	09:00:00	75.29	70.70	71.79	ON	ON	OFF	OFF	OFF	76.0	83.25	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	10:00:00	75.29	71.27	72.41	ON	ON	OFF	OFF	OFF	76.2	83.31	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	11:00:00	75.32	59.27	68.34	ON	ON	OFF	OFF	ON	78.2	87.96	78.0	57.5	57.5	OFF	OFF	ON
7/24/2022	12:00:00	75.32	47.60	57.54	ON	ON	OFF	OFF	ON	77.9	89.20	78.0	71.7	71.7	OFF	OFF	ON
7/24/2022	13:00:00	76.32	45.39	54.12	ON	ON	OFF	OFF	ON	78.1	87.94	78.0	63.6	63.6	OFF	OFF	ON
7/24/2022	14:00:00	78.35	44.47	53.34	ON	ON	OFF	OFF	ON	78.1	88.51	78.0	70.7	70.7	OFF	OFF	ON
7/24/2022	15:00:00	81.39	43.62	51.76	ON	ON	OFF	OFF	ON	77.7	86.14	78.0	72.0	72.0	OFF	OFF	ON
7/24/2022	16:00:00	84.41	43.77	51.87	ON	ON	OFF	OFF	ON	78.0	86.37	78.0	76.1	76.1	OFF	OFF	ON
7/24/2022	17:00:00	85.42	43.93	52.28	ON	ON	OFF	OFF	ON	78.0	87.75	78.0	79.2	79.2	OFF	OFF	ON
7/24/2022	18:00:00	85.42	43.73	52.10	ON	ON	OFF	OFF	ON	78.3	87.89	78.0	82.8	82.8	OFF	OFF	ON
7/24/2022	19:00:00	85.42	54.23	54.39	ON	ON	OFF	OFF	ON	74.7	76.38	78.0	20.0	20.0	OFF	OFF	ON
7/24/2022	20:00:00	84.42	55.32	55.50	ON	OFF	OFF	OFF	OFF	75.1	80.27	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	21:00:00	83.40	56.26	56.85	ON	OFF	OFF	OFF	OFF	75.6	80.79	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	22:00:00	80.37	57.25	58.83	ON	OFF	OFF	OFF	OFF	76.0	81.09	78.0	20.0	20.0	OFF	OFF	OFF
7/24/2022	23:00:00	75.29	58.22	60.99	ON	OFF	OFF	OFF	OFF	76.2	81.33	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	00:00:00	75.29	59.27	62.79	ON	OFF	OFF	OFF	OFF	76.3	81.51	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	01:00:00	73.28	60.76	64.16	ON	OFF	OFF	OFF	OFF	76.3	81.69	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	02:00:00	71.26	62.20	65.31	ON	OFF	OFF	OFF	OFF	76.3	81.82	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	03:00:00	70.26	63.55	66.32	ON	OFF	OFF	OFF	OFF	76.3	81.92	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	04:00:00	68.23	64.74	67.29	ON	OFF	OFF	OFF	OFF	76.2	81.96	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	05:00:00	66.21	65.80	68.16	ON	OFF	OFF	OFF	OFF	76.0	81.97	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	06:00:00	66.21	66.77	68.95	ON	OFF	OFF	OFF	OFF	75.8	81.98	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	07:00:00	65.21	67.64	69.67	ON	OFF	OFF	OFF	OFF	75.5	81.97	78.0	20.0	20.0	OFF	OFF	OFF
7/25/2022	08:00:00	65.21	68.36	70.50	ON	OFF	OFF	OFF	OFF	74.3	81.94	78.0	20.0	20.0	OFF	OFF	OFF
