DateTime,SQ1_CP1_DF_OAT,1CHWR
5/6/2022 18:00:00,56.34,55.45
5/6/2022 19:00:00,55.62,55.38
5/6/2022 20:00:00,54.98,55.67
5/6/2022 21:00:00,53.53,55.17
5/6/2022 22:00:00,53.49,54.91
5/6/2022 23:00:00,54.17,54.72
5/7/2022 0:00:00,54.17,54.75
5/7/2022 1:00:00,54.2,54.86
5/7/2022 2:00:00,53.27,55.08
5/7/2022 3:00:00,52.05,55.47
5/7/2022 4:00:00,50.47,55.98
5/7/2022 5:00:00,48.47,57.02
5/7/2022 6:00:00,46.93,58.06
5/7/2022 7:00:00,46.2,58.96
5/7/2022 8:00:00,47.32,60.08
5/7/2022 9:00:00,50.57,58.39
5/7/2022 10:00:00,51.71,54.68
5/7/2022 11:00:00,51.69,53.74
5/7/2022 12:00:00,52.14,53.92
5/7/2022 13:00:00,52.43,54.7
5/7/2022 14:00:00,54.37,55.24
5/7/2022 15:00:00,54.62,55.85
5/7/2022 16:00:00,55.03,56.25
5/7/2022 17:00:00,54.84,56.57
5/7/2022 18:00:00,54.52,56.57
5/7/2022 19:00:00,53.88,56.37
5/7/2022 20:00:00,52.99,56.66
5/7/2022 21:00:00,51.83,56.3
5/7/2022 22:00:00,50.75,55.83
5/7/2022 23:00:00,50.18,55.62
5/8/2022 0:00:00,50.1,55.65
5/8/2022 1:00:00,48.23,55.72
5/8/2022 2:00:00,47.65,55.9
5/8/2022 3:00:00,46.02,56.26
5/8/2022 4:00:00,45.54,56.73
5/8/2022 5:00:00,44.52,57.52
5/8/2022 6:00:00,44.19,58.53
5/8/2022 7:00:00,45.61,59.43
5/8/2022 8:00:00,47.99,60.62
5/8/2022 9:00:00,50.98,61.86
5/8/2022 10:00:00,52.45,59.47
5/8/2022 11:00:00,55.25,55.33
5/8/2022 12:00:00,57.63,54.97
5/8/2022 13:00:00,59.47,55.78
5/8/2022 14:00:00,60.99,56.37
5/8/2022 15:00:00,60.79,56.77
5/8/2022 16:00:00,59.88,57.06
5/8/2022 17:00:00,60.6,57.2
5/8/2022 18:00:00,59.51,57.02
5/8/2022 19:00:00,58.85,56.88
5/8/2022 20:00:00,57.97,57.25
5/8/2022 21:00:00,56.27,57.04
5/8/2022 22:00:00,55.11,56.97
5/8/2022 23:00:00,54.5,56.97
5/9/2022 0:00:00,53.11,57.04
5/9/2022 1:00:00,52.55,57.18
5/9/2022 2:00:00,51.12,57.54
5/9/2022 3:00:00,50.25,58.19
5/9/2022 4:00:00,50.26,59.74
5/9/2022 5:00:00,47,60.85
5/9/2022 6:00:00,46.98,61.61
5/9/2022 7:00:00,48.16,62.1
5/9/2022 8:00:00,52.38,62.24
5/9/2022 9:00:00,56.31,61.68
5/9/2022 10:00:00,58.83,56.86
5/9/2022 11:00:00,59.97,55.78
5/9/2022 12:00:00,59.31,55.81
5/9/2022 13:00:00,63.32,56.5
5/9/2022 14:00:00,65.82,57.18
5/9/2022 15:00:00,67.11,57.83
5/9/2022 16:00:00,67.5,58.51
5/9/2022 17:00:00,66.61,58.66
5/9/2022 18:00:00,66.24,58.51
5/9/2022 19:00:00,65.04,57.87
5/9/2022 20:00:00,62.18,57.72
5/9/2022 21:00:00,59.79,57.54
5/9/2022 22:00:00,58.89,57.15
5/9/2022 23:00:00,58.42,57.04
5/10/2022 0:00:00,58.23,57.07
5/10/2022 1:00:00,56.33,57.18
5/10/2022 2:00:00,54.82,TIME (0)
5/10/2022 3:00:00,55.66,57.76
5/10/2022 4:00:00,55.19,58.28
5/10/2022 5:00:00,53.77,59.04
5/10/2022 6:00:00,53.69,59.83
5/10/2022 7:00:00,54.4,60.48
5/10/2022 8:00:00,55.2,61.23
5/10/2022 9:00:00,57.69,TIME (0)
5/10/2022 10:00:00,61.2,57.33
5/10/2022 11:00:00,62.53,56.91
5/10/2022 12:00:00,64.1,57.42
5/10/2022 13:00:00,65.32,57.85
5/10/2022 14:00:00,66.41,58.28
5/10/2022 15:00:00,70.05,55.94
5/10/2022 16:00:00,70.05,53.78
5/10/2022 17:00:00,69.33,53.69
5/10/2022 18:00:00,64.82,52.83
5/10/2022 19:00:00,64.61,52.43
5/10/2022 20:00:00,63.29,52.47
5/10/2022 21:00:00,60.68,52
5/10/2022 22:00:00,60.84,51.35
5/10/2022 23:00:00,60.05,51.01
5/11/2022 0:00:00,60.16,50.86
5/11/2022 1:00:00,58.99,50.94
5/11/2022 2:00:00,57.16,TIME (0)
5/11/2022 3:00:00,56.75,51.37
5/11/2022 4:00:00,55.81,51.76
5/11/2022 5:00:00,54.89,52.38
5/11/2022 6:00:00,52.22,53.19
5/11/2022 7:00:00,52.8,54.01
5/11/2022 8:00:00,58.38,61.29
5/11/2022 9:00:00,61.17,55.63
5/11/2022 10:00:00,64.11,56.14
5/11/2022 11:00:00,63.83,55.98
5/11/2022 12:00:00,66.66,57.24
5/11/2022 13:00:00,70.01,58.53
5/11/2022 14:00:00,73.38,59.83
5/11/2022 15:00:00,75.57,60.24
5/11/2022 16:00:00,72.25,59.09
5/11/2022 17:00:00,72.34,54.97
5/11/2022 18:00:00,73.52,54.97
5/11/2022 19:00:00,71.78,54.68
5/11/2022 20:00:00,67.16,57.78
5/11/2022 21:00:00,63.36,57.7
5/11/2022 22:00:00,61.45,57.24
5/11/2022 23:00:00,61.31,56.91
5/12/2022 0:00:00,61,56.77
5/12/2022 1:00:00,60.46,56.7
5/12/2022 2:00:00,58.17,TIME (0)
5/12/2022 3:00:00,57.94,56.62
5/12/2022 4:00:00,59.02,56.73
5/12/2022 5:00:00,57.89,56.84
5/12/2022 6:00:00,59.06,57.24
5/12/2022 7:00:00,59.93,58.28
5/12/2022 8:00:00,62.63,61.11
5/12/2022 9:00:00,64.83,55.92
5/12/2022 10:00:00,68.07,57.54
5/12/2022 11:00:00,71.45,58.3
5/12/2022 12:00:00,73.02,58.84
5/12/2022 13:00:00,70.99,59.02
5/12/2022 14:00:00,72.84,59.49
5/12/2022 15:00:00,72.2,59.52
5/12/2022 16:00:00,75.25,56.28
5/12/2022 17:00:00,74.94,54.7
5/12/2022 18:00:00,74.01,54.73
5/12/2022 19:00:00,71.28,54.37
5/12/2022 20:00:00,68.83,55.63
5/12/2022 21:00:00,66.91,57.54
5/12/2022 22:00:00,67.7,54.16
5/12/2022 23:00:00,66.4,51.35
5/13/2022 0:00:00,66.04,50.7
5/13/2022 1:00:00,64.93,50.34
5/13/2022 2:00:00,64.04,TIME (-1)
5/13/2022 3:00:00,64.58,49.95
5/13/2022 4:00:00,60.29,49.59
5/13/2022 5:00:00,59.19,49.33
5/13/2022 6:00:00,59.98,48.97
5/13/2022 7:00:00,61.02,49.5
5/13/2022 8:00:00,62.84,51.01
5/13/2022 9:00:00,65.11,54.79
5/13/2022 10:00:00,68.21,56.34
5/13/2022 11:00:00,71.42,57.38
5/13/2022 12:00:00,75.98,58.75
5/13/2022 13:00:00,77.57,62.49
5/13/2022 14:00:00,77.86,62.6
5/13/2022 15:00:00,79.52,58.62
5/13/2022 16:00:00,79.93,55.85
5/13/2022 17:00:00,76.1,55.71
5/13/2022 18:00:00,71.65,55.35
5/13/2022 19:00:00,69.14,55.2
5/13/2022 20:00:00,67.13,56.1
5/13/2022 21:00:00,65.79,57.9
5/13/2022 22:00:00,66.14,55.02
5/13/2022 23:00:00,66.91,52.02
5/14/2022 0:00:00,66.83,51.31
5/14/2022 1:00:00,65.89,50.94
5/14/2022 2:00:00,63.96,TIME (-1)
5/14/2022 3:00:00,64.04,50.47
5/14/2022 4:00:00,64.33,50.29
5/14/2022 5:00:00,62.86,50
5/14/2022 6:00:00,62.48,49.78
5/14/2022 7:00:00,63.12,50.4
5/14/2022 8:00:00,64.3,51.33
5/14/2022 9:00:00,68.32,56.01
5/14/2022 10:00:00,71.19,56.57
5/14/2022 11:00:00,71.25,57.69
5/14/2022 12:00:00,71.86,55.17
5/14/2022 13:00:00,77.01,55.96
5/14/2022 14:00:00,78.37,55.81
5/14/2022 15:00:00,79.72,56.21
5/14/2022 16:00:00,80.25,56.21
5/14/2022 17:00:00,79.21,56.5
5/14/2022 18:00:00,70.04,55.81
5/14/2022 19:00:00,69.43,55.06
5/14/2022 20:00:00,70.6,54.77
5/14/2022 21:00:00,70.57,58.05
5/14/2022 22:00:00,70.34,55.27
5/14/2022 23:00:00,69.31,52.57
5/15/2022 0:00:00,68.79,51.87
5/15/2022 1:00:00,68.34,51.62
5/15/2022 2:00:00,66.12,50.97
5/15/2022 3:00:00,63.48,50.63
5/15/2022 4:00:00,63.23,50.41
5/15/2022 5:00:00,63.42,50.29
5/15/2022 6:00:00,62.53,50.18
5/15/2022 7:00:00,63.1,50.68
5/15/2022 8:00:00,67.43,52.12
5/15/2022 9:00:00,70.3,53.47
5/15/2022 10:00:00,74.1,55.96
5/15/2022 11:00:00,75.32,52.27
5/15/2022 12:00:00,78.85,58.98
5/15/2022 13:00:00,80.17,60.53
5/15/2022 14:00:00,82.25,61.9
5/15/2022 15:00:00,83.56,62.55
5/15/2022 16:00:00,85.89,63.66
5/15/2022 17:00:00,86.08,66.07
5/15/2022 18:00:00,85.45,62.37
5/15/2022 19:00:00,84.55,53.53
5/15/2022 20:00:00,82.75,55.08
5/15/2022 21:00:00,80.64,51.57
5/15/2022 22:00:00,78.18,50.7
5/15/2022 23:00:00,74.12,49.87
5/16/2022 0:00:00,72.79,49.48
5/16/2022 1:00:00,71.5,49.08
5/16/2022 2:00:00,70.5,48.85
5/16/2022 3:00:00,66.33,48.72
5/16/2022 4:00:00,65.43,48.15
5/16/2022 5:00:00,62.9,47.7
5/16/2022 6:00:00,59.59,47.1
5/16/2022 7:00:00,57.96,46.99
5/16/2022 8:00:00,58.01,46.92
5/16/2022 9:00:00,55.41,52.16
5/16/2022 10:00:00,56.62,52.84
5/16/2022 11:00:00,55.7,51.91
5/16/2022 12:00:00,55.23,54.43
5/16/2022 13:00:00,53.81,54.91
5/16/2022 14:00:00,54.1,54.73
5/16/2022 15:00:00,57.01,55.02
5/16/2022 16:00:00,59.48,55.78
5/16/2022 17:00:00,62.7,56.5
5/16/2022 18:00:00,64.82,56.71
5/16/2022 19:00:00,64.79,56.5
5/16/2022 20:00:00,63.32,56.37
5/16/2022 21:00:00,62.53,56.98
5/16/2022 22:00:00,60.71,57.15
5/16/2022 23:00:00,60.36,57.25
5/17/2022 0:00:00,59.73,57.43
5/17/2022 1:00:00,57.38,57.76
5/17/2022 2:00:00,55.18,TIME (0)
5/17/2022 3:00:00,53.21,58.66
5/17/2022 4:00:00,50.71,59.13
5/17/2022 5:00:00,46.88,59.74
5/17/2022 6:00:00,45.14,60.39
5/17/2022 7:00:00,45.23,61.07
5/17/2022 8:00:00,47.37,61.75
5/17/2022 9:00:00,50.26,62.49
5/17/2022 10:00:00,53.46,57.13
5/17/2022 11:00:00,55.28,54.82
5/17/2022 12:00:00,57.68,54.82
5/17/2022 13:00:00,58.15,54.81
5/17/2022 14:00:00,61.09,55.74
5/17/2022 15:00:00,61.6,55.92
5/17/2022 16:00:00,62.95,56.28
5/17/2022 17:00:00,61.86,56.39
5/17/2022 18:00:00,61.51,56.21
5/17/2022 19:00:00,59.74,55.92
5/17/2022 20:00:00,58.44,55.42
5/17/2022 21:00:00,56.18,55.63
5/17/2022 22:00:00,54.36,55.53
5/17/2022 23:00:00,52.54,55.4
5/18/2022 0:00:00,50.62,55.29
5/18/2022 1:00:00,48.26,55.29
5/18/2022 2:00:00,47.34,TIME (-1)
5/18/2022 3:00:00,46.34,55.36
5/18/2022 4:00:00,45.51,55.51
5/18/2022 5:00:00,46.15,55.87
5/18/2022 6:00:00,46.03,56.26
5/18/2022 7:00:00,46.51,57.02
5/18/2022 8:00:00,49.45,58.86
5/18/2022 9:00:00,52.45,62.62
5/18/2022 10:00:00,56.19,55.89
5/18/2022 11:00:00,57.5,54.55
5/18/2022 12:00:00,57.19,54.16
5/18/2022 13:00:00,56.75,54.18
5/18/2022 14:00:00,56.64,54.43
5/18/2022 15:00:00,54.12,54.07
5/18/2022 16:00:00,53.37,53.64
5/18/2022 17:00:00,53.86,53.64
5/18/2022 18:00:00,53.27,53.71
5/18/2022 19:00:00,52.78,53.74
5/18/2022 20:00:00,52.7,53.83
5/18/2022 21:00:00,52.07,54.23
5/18/2022 22:00:00,51.64,54.37
5/18/2022 23:00:00,51.25,54.52
5/19/2022 0:00:00,51.22,54.59
5/19/2022 1:00:00,50.54,54.7
5/19/2022 2:00:00,51.14,TIME (0)
5/19/2022 3:00:00,50.58,54.99
5/19/2022 4:00:00,50.3,55.31
5/19/2022 5:00:00,50.34,55.67
5/19/2022 6:00:00,49.56,56.08
5/19/2022 7:00:00,49.68,56.59
5/19/2022 8:00:00,49.89,57.16
5/19/2022 9:00:00,50.09,55.18
5/19/2022 10:00:00,51.55,57.36
5/19/2022 11:00:00,53.51,54.27
5/19/2022 12:00:00,54.67,53.4
5/19/2022 13:00:00,54.62,53.37
5/19/2022 14:00:00,64.72,55.33
5/19/2022 15:00:00,68,56.73
5/19/2022 16:00:00,69.65,57.63
5/19/2022 17:00:00,71.91,58.21
5/19/2022 18:00:00,71.6,58.21
5/19/2022 19:00:00,71.45,58.42
5/19/2022 20:00:00,69.41,58.41
5/19/2022 21:00:00,65.99,59.05
5/19/2022 22:00:00,64.58,56.55
5/19/2022 23:00:00,62.7,54.18
5/20/2022 0:00:00,59.46,53.78
5/20/2022 1:00:00,56.77,53.24
5/20/2022 2:00:00,55.62,TIME (-1)
5/20/2022 3:00:00,55.31,52.99
5/20/2022 4:00:00,54.98,52.99
5/20/2022 5:00:00,55.11,52.95
5/20/2022 6:00:00,55.13,52.88
5/20/2022 7:00:00,54.69,52.88
5/20/2022 8:00:00,56.62,53.65
5/20/2022 9:00:00,57.27,57.72
5/20/2022 10:00:00,57.29,58.46
5/20/2022 11:00:00,58,59.07
5/20/2022 12:00:00,64.82,60.91
5/20/2022 13:00:00,65.94,62.17
5/20/2022 14:00:00,71.14,62.64
5/20/2022 15:00:00,71.47,62.82
5/20/2022 16:00:00,72.81,61.7
5/20/2022 17:00:00,74.21,56.91
5/20/2022 18:00:00,75.03,56.48
5/20/2022 19:00:00,74.47,56.16
5/20/2022 20:00:00,74.79,60.66
5/20/2022 21:00:00,73.18,61.43
5/20/2022 22:00:00,71.23,58.41
5/20/2022 23:00:00,67.91,55.92
5/21/2022 0:00:00,68.53,55.62
5/21/2022 1:00:00,69.31,55.58
5/21/2022 2:00:00,72.13,TIME (0)
5/21/2022 3:00:00,72.97,55.4
5/21/2022 4:00:00,72.97,55.36
5/21/2022 5:00:00,74.07,55.26
5/21/2022 6:00:00,74.12,55.4
5/21/2022 7:00:00,74.48,56.16
5/21/2022 8:00:00,75.81,56.77
5/21/2022 9:00:00,75.77,55.29
5/21/2022 10:00:00,77.74,56.66
5/21/2022 11:00:00,81.45,57.16
5/21/2022 12:00:00,84.31,57.78
5/21/2022 13:00:00,69.61,58.93
5/21/2022 14:00:00,70.25,57.85
5/21/2022 15:00:00,70.3,56.73
5/21/2022 16:00:00,78.76,56.84
5/21/2022 17:00:00,78.02,56.8
5/21/2022 18:00:00,75.71,56.66
5/21/2022 19:00:00,74.26,55.54
5/21/2022 20:00:00,70.48,58.84
5/21/2022 21:00:00,68.48,60.42
5/21/2022 22:00:00,67.44,58.23
5/21/2022 23:00:00,67.06,55.98
5/22/2022 0:00:00,63.96,54.97
5/22/2022 1:00:00,62.29,54.36
5/22/2022 2:00:00,63.23,54.28
5/22/2022 3:00:00,63.96,54.32
5/22/2022 4:00:00,62.35,54.03
5/22/2022 5:00:00,60.72,53.71
5/22/2022 6:00:00,60.68,53.78
5/22/2022 7:00:00,60.79,54.03
5/22/2022 8:00:00,58.34,54.14
5/22/2022 9:00:00,58.06,54.72
5/22/2022 10:00:00,58.94,57.34
5/22/2022 11:00:00,51.34,55.44
5/22/2022 12:00:00,52.33,54.46
5/22/2022 13:00:00,52.91,55.4
5/22/2022 14:00:00,55.5,56.44
5/22/2022 15:00:00,57.38,57.02
5/22/2022 16:00:00,59.74,57.7
5/22/2022 17:00:00,63.55,58.75
5/22/2022 18:00:00,60.32,57.99
5/22/2022 19:00:00,60.04,56.88
5/22/2022 20:00:00,56.54,56.97
5/22/2022 21:00:00,55.71,56.35
5/22/2022 22:00:00,54.5,55.85
5/22/2022 23:00:00,53.06,55.63
5/23/2022 0:00:00,51.57,55.53
5/23/2022 1:00:00,50.14,55.53
5/23/2022 2:00:00,48.48,TIME (0)
5/23/2022 3:00:00,47.45,55.71
5/23/2022 4:00:00,48.12,56.05
5/23/2022 5:00:00,48.12,56.48
5/23/2022 6:00:00,46.77,57.06
5/23/2022 7:00:00,47.42,57.78
5/23/2022 8:00:00,49.4,58.89
5/23/2022 9:00:00,51.77,61.21
5/23/2022 10:00:00,54.54,55.54
5/23/2022 11:00:00,57.21,54.97
5/23/2022 12:00:00,59.3,55.44
5/23/2022 13:00:00,60.53,56.37
5/23/2022 14:00:00,62.82,57.6
5/23/2022 15:00:00,61.22,57.78
5/23/2022 16:00:00,61.93,57.99
5/23/2022 17:00:00,61.95,58.03
5/23/2022 18:00:00,61.87,58.32
5/23/2022 19:00:00,61.4,58.03
5/23/2022 20:00:00,60.16,57.99
5/23/2022 21:00:00,59.05,59
5/23/2022 22:00:00,58.49,60.91
5/23/2022 23:00:00,56.2,62.1
5/24/2022 0:00:00,54.09,63.21
5/24/2022 1:00:00,51.56,64.29
5/24/2022 2:00:00,49.72,TIME (0)
5/24/2022 3:00:00,48.7,65.95
5/24/2022 4:00:00,46.82,66.52
5/24/2022 5:00:00,45.92,66.88
5/24/2022 6:00:00,45.93,67.06
5/24/2022 7:00:00,47.68,67.24
5/24/2022 8:00:00,51.41,67.32
5/24/2022 9:00:00,57.42,61.75
5/24/2022 10:00:00,59.36,56.35
5/24/2022 11:00:00,59.63,55.42
5/24/2022 12:00:00,62.59,56.46
5/24/2022 13:00:00,64.59,57.61
5/24/2022 14:00:00,65.15,57.25
5/24/2022 15:00:00,64.83,57.11
5/24/2022 16:00:00,63.62,56.75
5/24/2022 17:00:00,62.38,56.71
5/24/2022 18:00:00,62.81,56.82
5/24/2022 19:00:00,64.1,56.43
5/24/2022 20:00:00,61.65,56.39
5/24/2022 21:00:00,58.88,56.03
5/24/2022 22:00:00,57.76,55.47
5/24/2022 23:00:00,57.12,55.22
5/25/2022 0:00:00,57.18,55.13
5/25/2022 1:00:00,57.01,55.15
5/25/2022 2:00:00,55.62,55.22
5/25/2022 3:00:00,55.06,55.36
5/25/2022 4:00:00,54.64,55.76
5/25/2022 5:00:00,54.51,56.25
5/25/2022 6:00:00,53.43,56.97
5/25/2022 7:00:00,54.24,57.76
5/25/2022 8:00:00,58.79,58.08
5/25/2022 9:00:00,59.59,56.32
5/25/2022 10:00:00,59.67,56.46
5/25/2022 11:00:00,59.69,55.99
5/25/2022 12:00:00,64.2,57.04
5/25/2022 13:00:00,65.56,58.62
5/25/2022 14:00:00,65.25,58.51
5/25/2022 15:00:00,63.94,56.97
5/25/2022 16:00:00,62.4,58.12
5/25/2022 17:00:00,63.79,58.08
5/25/2022 18:00:00,64.61,58.41
5/25/2022 19:00:00,63.79,57.65
5/25/2022 20:00:00,62.18,57.87
5/25/2022 21:00:00,60.94,57.25
5/25/2022 22:00:00,59.61,56.8
5/25/2022 23:00:00,58.89,56.55
5/26/2022 0:00:00,57.33,56.41
5/26/2022 1:00:00,56.88,56.52
5/26/2022 2:00:00,56.9,TIME (0)
5/26/2022 3:00:00,57.27,56.84
5/26/2022 4:00:00,58.1,57.27
5/26/2022 5:00:00,58.83,57.78
5/26/2022 6:00:00,58.44,58.32
5/26/2022 7:00:00,58.78,59.18
5/26/2022 8:00:00,60.29,63.91
5/26/2022 9:00:00,62.96,58.08
5/26/2022 10:00:00,65.88,58.62
5/26/2022 11:00:00,71.56,59.95
5/26/2022 12:00:00,77.18,59.2
5/26/2022 13:00:00,79.21,55.53
5/26/2022 14:00:00,79.75,55.9
5/26/2022 15:00:00,78.82,55.08
5/26/2022 16:00:00,80.42,55.56
5/26/2022 17:00:00,80.68,55.53
5/26/2022 18:00:00,80,55.78
5/26/2022 19:00:00,78.96,55.49
5/26/2022 20:00:00,75.43,55.49
5/26/2022 21:00:00,74.05,58.03
5/26/2022 22:00:00,73.18,55.11
5/26/2022 23:00:00,72.69,52.23
5/27/2022 0:00:00,71.96,51.67
5/27/2022 1:00:00,70.95,51.69
5/27/2022 2:00:00,69.28,TIME (-1)
5/27/2022 3:00:00,68.62,51.58
5/27/2022 4:00:00,67.11,51.48
5/27/2022 5:00:00,65.32,51.15
5/27/2022 6:00:00,64.68,50.72
5/27/2022 7:00:00,64.35,51.76
5/27/2022 8:00:00,64.36,52.11
5/27/2022 9:00:00,64.63,56.3
5/27/2022 10:00:00,65.11,58.32
5/27/2022 11:00:00,66.62,59.18
5/27/2022 12:00:00,68.11,60.12
5/27/2022 13:00:00,70.26,60.82
5/27/2022 14:00:00,70.51,62.51
5/27/2022 15:00:00,71.12,62.65
5/27/2022 16:00:00,73.66,62.89
5/27/2022 17:00:00,73.47,63.1
5/27/2022 18:00:00,73.99,63.43
5/27/2022 19:00:00,73.64,63.43
5/27/2022 20:00:00,68.58,64.04
5/27/2022 21:00:00,67.06,60.01
5/27/2022 22:00:00,63.64,55.65
5/27/2022 23:00:00,61.98,51.62
5/28/2022 0:00:00,61.52,51.19
5/28/2022 1:00:00,60.7,50.68
5/28/2022 2:00:00,60.51,50.54
5/28/2022 3:00:00,60.1,50.32
5/28/2022 4:00:00,60.05,50.29
5/28/2022 5:00:00,58.9,49.68
5/28/2022 6:00:00,57.63,49.69
5/28/2022 7:00:00,57.35,49.8
5/28/2022 8:00:00,57.48,49.66
5/28/2022 9:00:00,58.64,55.13
5/28/2022 10:00:00,61.09,56.64
5/28/2022 11:00:00,63.07,58.32
5/28/2022 12:00:00,66.12,59.79
5/28/2022 13:00:00,66.35,59.97
5/28/2022 14:00:00,68.81,60.22
5/28/2022 15:00:00,70.1,61.02
5/28/2022 16:00:00,70.51,61.45
5/28/2022 17:00:00,72.53,61.99
5/28/2022 18:00:00,73.69,62.06
5/28/2022 19:00:00,71.28,61.12
5/28/2022 20:00:00,69.7,61.02
5/28/2022 21:00:00,69.18,60.33
5/28/2022 22:00:00,67.74,59.86
5/28/2022 23:00:00,66.39,59.58
5/29/2022 0:00:00,62.94,59.5
5/29/2022 1:00:00,61.77,59.61
5/29/2022 2:00:00,61.28,TIME (0)
5/29/2022 3:00:00,60.19,60.44
5/29/2022 4:00:00,60,61.02
5/29/2022 5:00:00,60.26,61.45
5/29/2022 6:00:00,59.27,61.88
5/29/2022 7:00:00,58.53,62.28
5/29/2022 8:00:00,60.97,62.71
5/29/2022 9:00:00,65.2,63.39
5/29/2022 10:00:00,67.93,68.63
5/29/2022 11:00:00,69.38,62.51
5/29/2022 12:00:00,70.99,61.25
5/29/2022 13:00:00,71.7,61.36
5/29/2022 14:00:00,73.4,61.68
5/29/2022 15:00:00,75.37,62.22
5/29/2022 16:00:00,76.21,63.05
5/29/2022 17:00:00,74.84,57.74
5/29/2022 18:00:00,73.29,61.52
5/29/2022 19:00:00,71.12,61.23
5/29/2022 20:00:00,68.44,59.25
5/29/2022 21:00:00,66.71,57.09
5/29/2022 22:00:00,64.61,56.3
5/29/2022 23:00:00,63.7,55.26
5/30/2022 0:00:00,63.6,54.66
5/30/2022 1:00:00,63.5,54.34
5/30/2022 2:00:00,63.52,TIME (0)
5/30/2022 3:00:00,64,53.87
5/30/2022 4:00:00,64.33,53.55
5/30/2022 5:00:00,64.09,53.8
5/30/2022 6:00:00,63.52,53.51
5/30/2022 7:00:00,63.6,53.83
5/30/2022 8:00:00,64.19,54.27
5/30/2022 9:00:00,65.69,58.77
5/30/2022 10:00:00,69.33,56.43
5/30/2022 11:00:00,74.54,54.77
5/30/2022 12:00:00,82.4,54.88
5/30/2022 13:00:00,83.37,55.15
5/30/2022 14:00:00,86.31,55.76
5/30/2022 15:00:00,90.23,55.83
5/30/2022 16:00:00,89.44,55.87
5/30/2022 17:00:00,88.48,55.85
5/30/2022 18:00:00,87.61,55.74
5/30/2022 19:00:00,85.98,54.59
5/30/2022 20:00:00,84.83,54.59
5/30/2022 21:00:00,82.9,54.16
5/30/2022 22:00:00,81.67,55.17
5/30/2022 23:00:00,80.47,54.39
5/31/2022 0:00:00,78.5,53.91
5/31/2022 1:00:00,76.66,53.37
5/31/2022 2:00:00,74.94,TIME (0)
5/31/2022 3:00:00,73.89,53.04
5/31/2022 4:00:00,72.9,52.9
5/31/2022 5:00:00,72.86,52.14
5/31/2022 6:00:00,73.06,52.16
5/31/2022 7:00:00,72.91,53.42
5/31/2022 8:00:00,74.62,54.36
5/31/2022 9:00:00,78.71,53.67
5/31/2022 10:00:00,83.21,55.96
5/31/2022 11:00:00,86.08,57.09
5/31/2022 12:00:00,87.65,57.2
5/31/2022 13:00:00,90.01,57.54
5/31/2022 14:00:00,90.41,57.72
5/31/2022 15:00:00,90.28,57.9
5/31/2022 16:00:00,89.75,58.23
5/31/2022 17:00:00,91.08,58.05
5/31/2022 18:00:00,89.76,58.3
5/31/2022 19:00:00,88.18,57.29
5/31/2022 20:00:00,86.52,56.46
5/31/2022 21:00:00,84.49,55.67
5/31/2022 22:00:00,82.52,54.7
5/31/2022 23:00:00,80.83,52.57
6/1/2022 0:00:00,79.44,51.82
6/1/2022 1:00:00,78.38,51.53
6/1/2022 2:00:00,77.95,51.33
6/1/2022 3:00:00,77.18,50.79
6/1/2022 4:00:00,77.45,50.94
6/1/2022 5:00:00,77.04,50.86
6/1/2022 6:00:00,76.41,50.83
6/1/2022 7:00:00,76.63,52.34
6/1/2022 8:00:00,77.19,53.33
6/1/2022 9:00:00,78.6,57.58
6/1/2022 10:00:00,74.83,58.68
6/1/2022 11:00:00,65.4,57.52
6/1/2022 12:00:00,65.13,57.96
6/1/2022 13:00:00,67.92,58.93
6/1/2022 14:00:00,72.82,59.65
6/1/2022 15:00:00,73.55,60.22
6/1/2022 16:00:00,72.34,56.12
6/1/2022 17:00:00,72.28,55.47
6/1/2022 18:00:00,74.02,55.94
6/1/2022 19:00:00,72.81,54.14
6/1/2022 20:00:00,71.6,53.13
6/1/2022 21:00:00,69.12,52.16
6/1/2022 22:00:00,67.61,51.44
6/1/2022 23:00:00,65.03,49.68
6/2/2022 0:00:00,61.54,50.92
6/2/2022 1:00:00,59.02,52.57
6/2/2022 2:00:00,56.46,TIME (-1)
6/2/2022 3:00:00,54.46,52.27
6/2/2022 4:00:00,52.87,52.18
6/2/2022 5:00:00,52.44,52.03
6/2/2022 6:00:00,51.7,52.09
6/2/2022 7:00:00,52.11,52.05
6/2/2022 8:00:00,54.69,52.38
6/2/2022 9:00:00,58.75,56.66
6/2/2022 10:00:00,62.72,59.25
6/2/2022 11:00:00,66.52,58.28
6/2/2022 12:00:00,70.47,59.04
6/2/2022 13:00:00,70.73,54.57
6/2/2022 14:00:00,70.95,55.78
6/2/2022 15:00:00,68.78,57.94
6/2/2022 16:00:00,67.19,55.74
6/2/2022 17:00:00,63.96,54.77
6/2/2022 18:00:00,65.06,54.39
6/2/2022 19:00:00,66.26,54.82
6/2/2022 20:00:00,66.26,53.89
6/2/2022 21:00:00,65.4,53.37
6/2/2022 22:00:00,62.61,54.52
6/2/2022 23:00:00,60.32,54.37
6/3/2022 0:00:00,58.13,54.23
6/3/2022 1:00:00,55.82,54.18
6/3/2022 2:00:00,54.62,TIME (0)
6/3/2022 3:00:00,53.3,54.46
6/3/2022 4:00:00,52.52,54.57
6/3/2022 5:00:00,51.5,55
6/3/2022 6:00:00,51.24,55.54
6/3/2022 7:00:00,52.81,56.59
6/3/2022 8:00:00,56.91,57.4
